target,weight,source,type
210807,1,208852,Undirected
210887,1,208852,Undirected
367286,1,208852,Undirected
208887,2,208854,Undirected
209161,1,208854,Undirected
209351,1,208854,Undirected
209357,2,208854,Undirected
209741,2,208854,Undirected
210022,2,208854,Undirected
210289,1,208854,Undirected
210818,1,208854,Undirected
209321,1,208855,Undirected
209353,1,208855,Undirected
209832,1,208855,Undirected
209961,1,208855,Undirected
209225,1,208859,Undirected
209554,1,208859,Undirected
208971,2,208860,Undirected
246820,2,208862,Undirected
209038,2,208864,Undirected
209858,1,208864,Undirected
208889,2,208865,Undirected
208967,2,208865,Undirected
209702,1,208865,Undirected
209977,1,208865,Undirected
210021,1,208865,Undirected
254093,2,208865,Undirected
254094,2,208865,Undirected
254107,2,208865,Undirected
208895,1,208868,Undirected
209973,1,208868,Undirected
210359,1,208868,Undirected
210502,1,208868,Undirected
208909,2,208870,Undirected
209590,1,208870,Undirected
209626,1,208870,Undirected
209467,1,208871,Undirected
209650,1,208871,Undirected
209029,1,208873,Undirected
209180,1,208873,Undirected
209923,1,208875,Undirected
209990,1,208875,Undirected
209410,1,208878,Undirected
209087,1,208880,Undirected
209559,1,208880,Undirected
209587,1,208880,Undirected
353250,1,208884,Undirected
211164,1,208885,Undirected
209718,1,208886,Undirected
210101,1,208888,Undirected
209702,1,208889,Undirected
210021,1,208889,Undirected
254093,2,208889,Undirected
254094,2,208889,Undirected
254107,2,208889,Undirected
209973,1,208895,Undirected
209135,1,208896,Undirected
209193,1,208896,Undirected
209757,1,208896,Undirected
209673,1,208899,Undirected
356442,1,208901,Undirected
356457,1,208901,Undirected
356510,1,208901,Undirected
357619,1,208901,Undirected
208917,1,208904,Undirected
208973,1,208904,Undirected
208976,1,208906,Undirected
209590,1,208909,Undirected
209626,1,208909,Undirected
208961,1,208913,Undirected
208972,1,208913,Undirected
209128,1,208913,Undirected
209604,1,208913,Undirected
208977,1,208914,Undirected
224562,1,208914,Undirected
209499,1,208915,Undirected
209820,1,208915,Undirected
209035,2,208918,Undirected
209283,1,208922,Undirected
211275,1,208922,Undirected
209593,1,208927,Undirected
209616,1,208927,Undirected
209094,2,208929,Undirected
209307,1,208930,Undirected
209334,1,208930,Undirected
209373,1,208930,Undirected
209146,1,208931,Undirected
257714,1,208931,Undirected
257731,5,208931,Undirected
257743,4,208931,Undirected
257764,4,208931,Undirected
209732,1,208932,Undirected
209849,1,208932,Undirected
349223,1,208933,Undirected
209292,1,208934,Undirected
209296,2,208934,Undirected
209879,1,208934,Undirected
210051,1,208934,Undirected
209318,1,208939,Undirected
209503,1,208939,Undirected
209938,1,208939,Undirected
210097,1,208939,Undirected
209841,1,208941,Undirected
209330,1,208943,Undirected
209078,2,208945,Undirected
209254,1,208945,Undirected
209674,1,208945,Undirected
257735,1,208945,Undirected
211371,1,208948,Undirected
209044,1,208949,Undirected
209862,1,208949,Undirected
210112,1,208949,Undirected
209227,1,208951,Undirected
209506,1,208952,Undirected
211029,1,208953,Undirected
356510,1,208954,Undirected
356541,1,208954,Undirected
209837,1,208955,Undirected
209104,1,208957,Undirected
209800,1,208957,Undirected
209799,1,208958,Undirected
209088,2,208960,Undirected
208972,2,208961,Undirected
209128,1,208961,Undirected
209604,1,208961,Undirected
209825,1,208964,Undirected
276241,2,208965,Undirected
272507,1,208966,Undirected
209977,1,208967,Undirected
209513,1,208970,Undirected
209128,1,208972,Undirected
209604,1,208972,Undirected
209570,1,208973,Undirected
209146,1,208978,Undirected
209059,1,208981,Undirected
209234,1,208981,Undirected
209558,1,208981,Undirected
209764,1,208981,Undirected
209323,1,208984,Undirected
209209,1,208985,Undirected
209613,2,208989,Undirected
209011,1,208990,Undirected
209136,1,208990,Undirected
209259,1,208992,Undirected
209529,1,208992,Undirected
211080,1,208992,Undirected
211266,1,208992,Undirected
211338,1,208992,Undirected
211638,1,208992,Undirected
209066,1,208993,Undirected
209736,1,208993,Undirected
210296,2,208995,Undirected
211021,2,208995,Undirected
211038,3,208995,Undirected
211858,1,208995,Undirected
249041,1,208995,Undirected
257702,2,208995,Undirected
210052,1,208999,Undirected
211015,1,208999,Undirected
257707,1,208999,Undirected
209540,1,209003,Undirected
209515,1,209006,Undirected
210265,1,209010,Undirected
210377,1,209010,Undirected
210497,1,209010,Undirected
210511,1,209010,Undirected
209672,2,209012,Undirected
209693,1,209012,Undirected
211199,1,209012,Undirected
209215,1,209014,Undirected
209763,1,209014,Undirected
209891,1,209014,Undirected
210075,1,209014,Undirected
209354,1,209015,Undirected
209561,1,209016,Undirected
209182,1,209018,Undirected
209768,1,209018,Undirected
209780,1,209019,Undirected
209081,2,209020,Undirected
209755,1,209022,Undirected
209103,2,209023,Undirected
210041,1,209026,Undirected
211046,2,209026,Undirected
211048,2,209026,Undirected
210091,1,209030,Undirected
209416,1,209032,Undirected
209092,1,209036,Undirected
209211,1,209036,Undirected
209237,1,209036,Undirected
209543,1,209036,Undirected
209899,1,209036,Undirected
209858,1,209038,Undirected
252170,4,209041,Undirected
252173,1,209041,Undirected
252180,1,209041,Undirected
252181,1,209041,Undirected
252195,1,209041,Undirected
252219,1,209041,Undirected
252221,1,209041,Undirected
252222,1,209041,Undirected
252226,2,209041,Undirected
252308,4,209041,Undirected
304864,1,209041,Undirected
209109,2,209043,Undirected
209671,1,209043,Undirected
209056,1,209045,Undirected
209110,1,209051,Undirected
209322,1,209051,Undirected
209586,1,209053,Undirected
210801,1,209054,Undirected
209234,1,209059,Undirected
209764,1,209059,Undirected
209704,1,209061,Undirected
209495,1,209062,Undirected
209212,1,209066,Undirected
209275,1,209066,Undirected
209466,1,209066,Undirected
209962,1,209066,Undirected
209312,1,209072,Undirected
210259,1,209075,Undirected
210462,1,209075,Undirected
209494,1,209076,Undirected
209882,1,209076,Undirected
209372,1,209077,Undirected
209254,1,209078,Undirected
209674,1,209078,Undirected
209090,2,209079,Undirected
209712,1,209079,Undirected
211624,1,209084,Undirected
209627,1,209085,Undirected
209559,1,209087,Undirected
209712,1,209090,Undirected
209488,1,209091,Undirected
209861,1,209091,Undirected
210993,1,209091,Undirected
209237,1,209092,Undirected
209899,1,209092,Undirected
209434,1,209093,Undirected
210424,1,209093,Undirected
210460,1,209093,Undirected
266605,1,209093,Undirected
209342,1,209095,Undirected
209306,1,209097,Undirected
209131,1,209102,Undirected
210054,1,209102,Undirected
209365,1,209104,Undirected
209800,1,209104,Undirected
209591,1,209107,Undirected
209671,1,209109,Undirected
209322,1,209110,Undirected
210026,1,209110,Undirected
210049,1,209111,Undirected
428037,1,209111,Undirected
428267,1,209111,Undirected
428363,1,209111,Undirected
209251,1,209114,Undirected
209737,2,209114,Undirected
209874,2,209114,Undirected
209547,1,209115,Undirected
209733,1,209115,Undirected
209663,1,209116,Undirected
209947,1,209120,Undirected
257695,1,209121,Undirected
257778,1,209121,Undirected
209324,1,209123,Undirected
209511,1,209123,Undirected
210027,1,209123,Undirected
210076,1,209125,Undirected
209489,1,209126,Undirected
209604,1,209128,Undirected
209207,1,209131,Undirected
209757,1,209135,Undirected
209648,1,209138,Undirected
209163,1,209139,Undirected
209301,1,209139,Undirected
209991,1,209139,Undirected
272757,1,209139,Undirected
209940,1,209144,Undirected
267912,1,209144,Undirected
356510,1,209150,Undirected
356772,1,209150,Undirected
209206,1,209153,Undirected
209352,1,209154,Undirected
209428,1,209154,Undirected
209898,1,209156,Undirected
209351,1,209161,Undirected
209357,1,209161,Undirected
209741,1,209161,Undirected
210022,1,209161,Undirected
257733,1,209162,Undirected
209727,1,209164,Undirected
209784,1,209169,Undirected
209571,1,209170,Undirected
209378,1,209179,Undirected
209768,1,209182,Undirected
252120,1,209186,Undirected
423822,1,209186,Undirected
209771,1,209188,Undirected
427915,1,209188,Undirected
427994,1,209188,Undirected
209705,1,209190,Undirected
210044,2,209190,Undirected
209527,1,209195,Undirected
209370,1,209196,Undirected
210046,1,209197,Undirected
209543,1,209211,Undirected
209275,1,209212,Undirected
209466,1,209212,Undirected
209962,1,209212,Undirected
212269,1,209213,Undirected
209891,1,209215,Undirected
438405,1,209220,Undirected
209687,1,209221,Undirected
209944,1,209224,Undirected
210993,1,209229,Undirected
210023,1,209230,Undirected
209647,1,209233,Undirected
209764,1,209234,Undirected
209877,1,209235,Undirected
212890,1,209235,Undirected
213680,1,209235,Undirected
209899,1,209237,Undirected
209668,1,209241,Undirected
209460,1,209243,Undirected
210043,2,209244,Undirected
210081,2,209244,Undirected
210288,2,209244,Undirected
210421,1,209244,Undirected
210928,1,209244,Undirected
209294,1,209245,Undirected
209552,1,209245,Undirected
209624,1,209246,Undirected
209920,1,209247,Undirected
209737,1,209251,Undirected
209874,1,209251,Undirected
317559,5,209253,Undirected
357421,1,209253,Undirected
395814,1,209253,Undirected
397532,1,209253,Undirected
209674,1,209254,Undirected
257707,1,209255,Undirected
209613,1,209256,Undirected
209750,1,209258,Undirected
209529,1,209259,Undirected
209986,1,209261,Undirected
436225,1,209262,Undirected
209512,1,209271,Undirected
210017,1,209271,Undirected
210080,1,209271,Undirected
209903,1,209274,Undirected
209466,1,209275,Undirected
209962,1,209275,Undirected
209385,1,209278,Undirected
209788,1,209280,Undirected
209329,1,209281,Undirected
209754,1,209281,Undirected
209465,1,209282,Undirected
209581,1,209282,Undirected
209661,1,209282,Undirected
209925,1,209282,Undirected
211275,1,209283,Undirected
209478,1,209284,Undirected
209916,1,209285,Undirected
209320,1,209286,Undirected
210034,1,209286,Undirected
209756,1,209287,Undirected
212378,1,209287,Undirected
211053,1,209289,Undirected
211078,1,209289,Undirected
211272,1,209289,Undirected
211937,1,209289,Undirected
209524,1,209291,Undirected
210051,1,209292,Undirected
209552,1,209294,Undirected
209879,1,209296,Undirected
246774,1,209297,Undirected
211019,1,209299,Undirected
257686,1,209300,Undirected
257696,1,209300,Undirected
257744,1,209300,Undirected
272493,1,209300,Undirected
209869,1,209303,Undirected
209408,1,209304,Undirected
209456,1,209305,Undirected
209998,1,209305,Undirected
209334,1,209307,Undirected
209373,1,209307,Undirected
243476,1,209311,Undirected
246906,1,209311,Undirected
320812,1,209311,Undirected
323583,1,209311,Undirected
209503,1,209318,Undirected
209938,1,209318,Undirected
209812,1,209319,Undirected
210034,1,209320,Undirected
209353,1,209321,Undirected
209961,1,209321,Undirected
209511,1,209324,Undirected
210027,1,209324,Undirected
209754,1,209329,Undirected
209373,1,209334,Undirected
209484,1,209337,Undirected
209555,1,209346,Undirected
421085,1,209349,Undirected
209357,1,209351,Undirected
209741,1,209351,Undirected
210022,1,209351,Undirected
209428,1,209352,Undirected
209961,1,209353,Undirected
209534,1,209355,Undirected
209890,1,209356,Undirected
209919,1,209356,Undirected
209902,1,209363,Undirected
211067,1,209366,Undirected
212242,1,209366,Undirected
209597,1,209368,Undirected
209745,1,209368,Undirected
209897,1,209368,Undirected
257807,1,209368,Undirected
444373,1,209371,Undirected
444374,1,209371,Undirected
209819,1,209374,Undirected
209398,1,209375,Undirected
209436,1,209376,Undirected
209778,1,209382,Undirected
212128,1,209384,Undirected
249083,1,209384,Undirected
209987,1,209389,Undirected
209417,1,209391,Undirected
209437,1,209393,Undirected
429270,5,209393,Undirected
209981,1,209394,Undirected
211465,1,209395,Undirected
209838,1,209399,Undirected
210082,1,209399,Undirected
428681,1,209401,Undirected
209645,1,209402,Undirected
209426,1,209403,Undirected
246313,1,209406,Undirected
246315,1,209406,Undirected
246402,1,209406,Undirected
209480,1,209409,Undirected
209577,1,209409,Undirected
209859,1,209409,Undirected
209946,1,209409,Undirected
209789,1,209411,Undirected
209723,1,209424,Undirected
209594,1,209427,Undirected
210424,1,209434,Undirected
210460,1,209434,Undirected
268731,1,209439,Undirected
268771,1,209439,Undirected
269392,1,209439,Undirected
305527,1,209439,Undirected
209485,1,209440,Undirected
209614,1,209440,Undirected
209711,1,209440,Undirected
209675,1,209443,Undirected
226306,1,209446,Undirected
209722,1,209451,Undirected
209997,1,209451,Undirected
209998,1,209456,Undirected
209806,1,209459,Undirected
211010,1,209464,Undirected
211044,1,209464,Undirected
209581,1,209465,Undirected
209661,1,209465,Undirected
209925,1,209465,Undirected
209962,1,209466,Undirected
209650,1,209467,Undirected
390541,1,209468,Undirected
391632,1,209468,Undirected
209883,1,209469,Undirected
211291,1,209473,Undirected
272497,1,209473,Undirected
246599,1,209475,Undirected
209532,1,209477,Undirected
209652,1,209477,Undirected
210033,1,209481,Undirected
209614,1,209485,Undirected
209711,1,209485,Undirected
210993,1,209488,Undirected
210060,1,209497,Undirected
356463,1,209497,Undirected
209820,1,209499,Undirected
356510,1,209500,Undirected
209938,1,209503,Undirected
210988,1,209504,Undirected
209941,1,209507,Undirected
209684,1,209509,Undirected
209744,1,209509,Undirected
209781,1,209509,Undirected
210027,1,209511,Undirected
210020,1,209520,Undirected
209991,1,209521,Undirected
272689,1,209521,Undirected
272691,1,209521,Undirected
272730,1,209521,Undirected
272759,1,209521,Undirected
298261,1,209521,Undirected
393177,1,209521,Undirected
393198,1,209521,Undirected
209693,3,209523,Undirected
211208,3,209523,Undirected
257684,3,209523,Undirected
209974,1,209528,Undirected
428401,1,209528,Undirected
210137,1,209531,Undirected
209652,1,209532,Undirected
209785,1,209535,Undirected
209717,1,209536,Undirected
249219,1,209539,Undirected
249259,1,209539,Undirected
210061,1,209551,Undirected
209656,1,209573,Undirected
209910,1,209578,Undirected
209709,1,209580,Undirected
209661,1,209581,Undirected
209925,1,209581,Undirected
209745,1,209597,Undirected
209897,1,209597,Undirected
257807,1,209597,Undirected
209940,1,209599,Undirected
210103,1,209600,Undirected
209932,1,209603,Undirected
209909,1,209606,Undirected
209866,1,209609,Undirected
209908,1,209612,Undirected
209711,1,209614,Undirected
209740,1,209620,Undirected
209885,1,209620,Undirected
396826,1,209620,Undirected
209703,1,209622,Undirected
210045,1,209640,Undirected
209743,1,209642,Undirected
209706,1,209644,Undirected
209852,1,209644,Undirected
210037,1,209644,Undirected
209689,1,209651,Undirected
209925,1,209661,Undirected
209955,1,209664,Undirected
211926,1,209670,Undirected
209777,1,209677,Undirected
210223,1,209681,Undirected
209744,1,209684,Undirected
209781,1,209684,Undirected
209816,1,209690,Undirected
209894,1,209690,Undirected
209737,1,209700,Undirected
209874,1,209700,Undirected
209924,1,209701,Undirected
254093,1,209702,Undirected
254094,1,209702,Undirected
254107,1,209702,Undirected
210044,1,209705,Undirected
209852,1,209706,Undirected
210037,1,209706,Undirected
286490,1,209716,Undirected
210130,1,209719,Undirected
210160,1,209719,Undirected
209997,1,209722,Undirected
209779,1,209725,Undirected
210036,1,209729,Undirected
210063,1,209729,Undirected
209747,1,209730,Undirected
209907,1,209734,Undirected
209989,1,209734,Undirected
212673,1,209734,Undirected
352000,1,209739,Undirected
209885,1,209740,Undirected
396826,1,209740,Undirected
209781,1,209744,Undirected
209897,1,209745,Undirected
257807,1,209745,Undirected
210954,1,209751,Undirected
212378,1,209756,Undirected
209921,1,209759,Undirected
211434,1,209759,Undirected
210075,1,209763,Undirected
210073,1,209765,Undirected
227953,1,209765,Undirected
228111,1,209765,Undirected
228156,1,209765,Undirected
209796,1,209767,Undirected
427915,1,209771,Undirected
427994,1,209771,Undirected
210013,1,209774,Undirected
209805,1,209782,Undirected
246774,1,209791,Undirected
211858,1,209792,Undirected
257685,1,209792,Undirected
257686,1,209792,Undirected
212114,1,209794,Undirected
348679,1,209794,Undirected
210160,1,209804,Undirected
428742,1,209808,Undirected
444680,3,209808,Undirected
209894,2,209816,Undirected
209850,1,209826,Undirected
209865,1,209826,Undirected
209876,1,209828,Undirected
210079,1,209829,Undirected
212264,1,209836,Undirected
225740,2,209836,Undirected
304825,2,209836,Undirected
210082,1,209838,Undirected
209888,1,209846,Undirected
209865,1,209850,Undirected
210037,1,209852,Undirected
356476,1,209870,Undirected
356541,1,209870,Undirected
357445,1,209870,Undirected
212890,1,209877,Undirected
213680,1,209877,Undirected
211010,1,209880,Undirected
211947,1,209880,Undirected
209939,1,209884,Undirected
396826,1,209885,Undirected
209919,1,209890,Undirected
257807,1,209897,Undirected
268555,1,209901,Undirected
209989,1,209907,Undirected
212673,1,209907,Undirected
211285,1,209911,Undirected
210011,1,209917,Undirected
211434,1,209921,Undirected
211300,1,209927,Undirected
438076,1,209930,Undirected
212912,1,209949,Undirected
246356,1,209949,Undirected
373736,3,209949,Undirected
373768,3,209949,Undirected
373998,3,209949,Undirected
374475,1,209949,Undirected
374627,1,209949,Undirected
376553,1,209949,Undirected
434844,1,209949,Undirected
209990,1,209952,Undirected
210078,1,209968,Undirected
210092,1,209969,Undirected
211631,1,209982,Undirected
212285,1,209988,Undirected
246765,1,209988,Undirected
246784,1,209988,Undirected
212673,1,209989,Undirected
267748,3,209990,Undirected
212464,1,210003,Undirected
212544,1,210003,Undirected
210085,1,210004,Undirected
211462,1,210005,Undirected
366708,1,210005,Undirected
358391,1,210012,Undirected
210080,1,210017,Undirected
221375,1,210025,Undirected
398337,1,210025,Undirected
210063,1,210036,Undirected
211046,1,210041,Undirected
211048,1,210041,Undirected
210081,2,210043,Undirected
210288,2,210043,Undirected
210421,1,210043,Undirected
210928,1,210043,Undirected
428037,1,210049,Undirected
428267,1,210049,Undirected
428363,1,210049,Undirected
246784,1,210050,Undirected
257684,1,210050,Undirected
257723,1,210050,Undirected
257728,1,210050,Undirected
356463,1,210060,Undirected
421085,1,210067,Undirected
227953,1,210073,Undirected
228111,1,210073,Undirected
228156,1,210073,Undirected
210567,1,210089,Undirected
210614,1,210089,Undirected
367286,1,210089,Undirected
211297,1,210099,Undirected
212454,1,210099,Undirected
253185,1,210104,Undirected
253210,3,210104,Undirected
411225,18,210104,Undirected
411489,1,210104,Undirected
411625,2,210104,Undirected
412621,1,210104,Undirected
413393,2,210104,Undirected
414739,5,210104,Undirected
415426,1,210104,Undirected
415804,1,210104,Undirected
211434,1,210110,Undirected
388274,1,210110,Undirected
